txt_pl_lem,date
"""  chromy , uzdrowić , trzymać  Piotr  Jan ,  lud zdumiony zbiec     krużganek ,  zwać salomonowy .   widok Piotr przemówić  lud : "" "" mąż izraelski !  dziwić   ?    patrzeć   , jakbyśmy własny moc  pobożność sprawić ,   chodzić ? Bóg Abraham , Izaak  Jakub , Bóg ojciec  wsławić sługa swój , Jezus ,   wydać    zaprzeć     Piłat ,  postanowić  uwolnić . zaprzeć   święty  sprawiedliwy ,  wyprosić  ułaskawienie  zabójca . zabić  dawca życie ,  Bóg wskrzesić   martwy ,    świadek .   wiara   imię  człowiek ,  oglądać   znać , imię  przywrócić siła . wiara wzbudzić   dać   pełnia siła ,   widzieć .   wiedzieć , brat ,  działać   nieświadomość ,  samo  zwierzchnik wasi .  Bóg    spełnić  ,  zapowiedzieć  usta wszystek prorok ,   mesjasz  cierpieć . pokutować   nawrócić  ,  grzech  zostać zgładzić ,  nadejść  Pan dzień ochłoda ,   posłać  zapowiedzieć mesjasz , Jezus ,  niebo musieć zatrzymać   czas odnowić wszystek rzecz ,   wiek przepowiedzieć Bóg  usta swój święty prorok . powiedzieć  Mojżesz : „ Prorok   wzbudzić   , Bóg  , spośród brat  . słuchać    ,   powiedzieć .   ,   posłuchać  Prorok , zostać usunąć  lud ” . zapowiadać  dzień  wszystek prorok ,  przemawiać  czas Samuel   następca .   syn prorok  przymierze ,  Bóg zawrzeć   ojciec ,  rzec  Abraham : „ błogosławić   potomstwo  wszystek naród ziemia ” .   najpierw wskrzesić Bóg sługa swój  posłać  ,  błogosławić     odwracać   grzech "" "" .   przedziwny imię  ,  !  Pan ,   ,  przedziwny   imię   ziemia .   człowiek ,    pamiętać ,  syn człowieczy ,  troszczyć    ? uczynić   niewiele mały  anioł , uwieńczyć   cześć  chwała . obdarzyć   władza  dzieło ręka  ,  złożyć    stopa : Owca  bydło wszelaki ,  dziki zwierzę , ptak niebieski  ryba morski ,  ,  szlaka morze przemierzać . uczeń opowiadać ,   spotkać  droga   poznać Jezus  łamać chleb .   rozmawiać   ,   stanąć pośród   rzec   : "" "" Pokój  ! "" "" zatrwożony  wylękły zdawać  ,  widzieć duch .   rzec   : "" ""   zmieszać   wątpliwość budzić    serce ? popatrzeć   ręka  noga :    . dotknąć   przekonać  : duch  mieć ciało  kość ,  widzieć ,   mieć "" "" .   słowo pokazać  swój ręka  noga .     radość   wierzyć  pełny  zdumienie , rzec   : "" "" mieć    jeść ? "" ""  podać  kawałek piec ryba . wziąć  spożyć   . potem rzec   : "" ""   znaczyć słowo ,  mówić    ,       : musieć  wypełnić  ,  napisać     prawo Mojżesz ,  Prorok   psalm » .  oświecić  umysł ,  rozumieć pismo .  rzec   : "" ""   napisać : Mesjasz  cierpieć  trzeci dzień zmartwychwstanie ;  imię  głosić  nawrócenie  odpuścić grzech wszystek naród , począć  Jeruzalem .   świadek  "" "" . "" ",2019-04-25
"""  znak  cud dziać   ręka apostoł wśród lud . wierzący trzymać   razem  krużganek Salomon .   obcy nikt  mieć odwaga dołączyć    , lud   wychwalać . coraz   rosnąć liczba mężczyzna  kobieta , przyjmować wiara   . wynosić  chory  ulica  kłaść  łoże  nosze ,   cień przechodzić Piotr paść  któryś   .   miasto sąsiedni zbiegać  mnóstwo lud  Jerozolima , znosić chory  dręczyć  duch nieczysty ,   doznawać uzdrowienie . dziękować  ,   miłosierny dziękować  ,   dobry ,   łaska trwać  wiek .  bać   głosić : ”  łaska  wiek ” . uderzyć   pchnąć ,   upaść ,    podtrzymać .   moc  pieśń ,  stać   zbawca . Kamień odrzucić  budujący stać  kamień węgielny .  dzień ,   uczynić , radować     weselić .   wieczór  pierwszy dzień tydzień .  ,  przebywać uczeń , drzwi  zamknięty  obawa  Żyd . Jezus wejść , stanąć pośrodku  rzec   : ” Pokój  ! ” .   powiedzieć , pokazać  ręka  bok . uradować  zatem uczeń , ujrzeć  .  Jezus  rzec   : ” Pokój  !  ojciec  posłać ,     posyłać ” .   słowo tchnąć    powiedzieć  : ” wziąć duch święty !  odpuścić grzech ,   odpuścić ,   zatrzymać ,   zatrzymać ” .  Tomasz ,   dwanaście , zwać Didymos ,   razem   ,  przyjść Jezus .   uczeń mówić   : ” widzieć   ! ” .   rzec   : ”   ręka   zobaczyć ślad gwóźdź   włożyć palec   miejsce gwóźdź ,   włożyć ręka   bok  ,  uwierzyć ” .   osiem dzień ,  uczeń    wewnątrz dom  Tomasz   , Jezus przyjść  drzwi zamknięty , stanąć pośrodku  rzec : ” Pokój  ! ” . następnie rzec  Tomasz : ” podnieść  swój palec  zobaczyć  ręka . podnieść ręka  włożyć    bok ,    niedowiarek ,  wierzący ” . Tomasz  odpowiedzieć : ”    Bóg  ! ” . powiedzieć  Jezus : ” uwierzyć  ,   ujrzeć  ; błogosławiony ,   widzieć ,  uwierzyć ” .    znak ,   zapisać   księga , uczynić Jezus wobec uczeń .   zapisać , abyście wierzyć ,  Jezus  mesjasz , syn boży ,  abyście wierzyć , mieć życie  imię  . "" ",2019-04-28
"""  swój męka Jezus dać Apostoł  dowód ,  żyć : ukazywać    czterdzieści dzień  mówić  królestwo boży .   wspólny posiłek kazać   odchodzić  Jerozolima ,  oczekiwać obietnica ojciec . mówić : „ słyszeć      : Jan chrzcić woda ,   wkrótce zostać ochrzcić Duch święty ” . zapytywać  zebrać : „  ,    czas przywrócić królestwo Izrael ? ” odpowiedzieć  : „    rzecz znać czas  chwila ,  ojciec ustalić swój władza ,   Duch święty zstąpić   , otrzymać  moc    świadek  Jerozolima    Judea ,   Samaria ,    kraniec ziemia ”   łza siać , żąć   radość   odmienić los Syjon , wydawać   ,  śnić . usta   pełny śmiech ,  język śpiewać  radość . mówić   poganin : „ wielki rzecz   uczynić ” .  uczynić  wielki rzecz  ogarnąć  radość . odmienić   los ,  ,  odmieniać strumień  południe .  ,   łza sieja , żać   radość . iść  płakać nieść ziarno  zasiew ,  powrócić  radość nieść swój snop . Jezus powiedzieć  swój uczeń : „ zaprawdę , zaprawdę , powiadać  :  ziarno pszenica wpaść  ziemia  obumrzeć , zostać   ,   obumrzeć , przynosić plon obfity .  ,  miłować swój życie , tracić  ,   nienawidzić swój życie   świat , zachować   życie wieczny .    chcieć  służyć ,  iść   ,     ,     sługa .     służyć , uczcić   ojciec ” . "" ",2019-04-29
"""  duch   serce ożywiać wszystek wierzący .   nazywać swój  ,  posiadać ,   mieć wspólny . apostoł  wielki moc świadczyć  zmartwychwstanie Pan Jezus ,   mieć wielki łaska . nikt    cierpieć niedostatek ,  właściciel pole  dom sprzedawać   przynosić pieniądz  sprzedaż ,  składać   stopa apostoł .   rozdzielać  potrzeba .  Józef , nazwać  apostoł Barnabas ,  znaczyć „ syn pocieszenie ” , lewita ród  Cypr , sprzedać ziemia ,  posiadać ,  pieniądz przynieść  złożyć  stopa apostoł .  Bóg królować , pełny majestat  królować , oblec   majestat ,  odziać   potęga    przepasać .  świat utwierdzić ,    zachwieje.Tw ój tron niewzruszony  wiek ,   wiek istnieć , Bóg . świadectwo   godny  wiara ,  dom przystać świętość ,  wszystek dzień ,  Pan . Jezus powiedzieć  Nikodem : „ zaprawdę , zaprawdę powiadać  :    powtórnie narodzić . wiatr wiać  ,  chcieć ,  szum  słyszeć ,   wiedzieć ,  przychodzić   podążać .     ,  narodzić   duch ” .  odpowiedź rzec   Nikodem : „ jakżeż   móc stać ? ” odpowiadać   rzec  Jezus : „   nauczyciel Izrael ,    wiedzieć ? zaprawdę , zaprawdę powiadać  ,   mówić ,  wiedzieć ,    świadczyć , cośmy widzieć ,  świadectwo   przyjmować .   mówić   ,   ziemski ,   wierzyć ,  jakżeż uwierzyć  ,   powiedzieć  sprawa niebieski ?  nikt  wstąpić  niebo oprócz  ,   niebo zstąpić - syn człowieczy .   Mojżesz wywyższyć wąż  pustynia ,  potrzeba ,  wywyższyć syn człowieczy ,   ,    wierzyć , mieć życie wieczny ” . "" ",2019-04-30
""" arcykapłan zapytać apostoł : ” zakazać   surowo , abyście  nauczać   imię ,   napełnić  Jerozolima  nauka  chcieć ściągnąć   krew  człowiek ? ” . odpowiedzieć Piotr  apostoł : ”   słuchać Bóg  człowiek . Bóg  ojciec wskrzesić Jezus ,  stracić  , przybić  krzyż . Bóg wywyższyć   prawica swój  władca  zbawiciel ,  dać Izrael nawrócenie  odpuścić grzech . dawać temu świadectwo    duch święty ,  Bóg udzielić  ,    posłuszny ” .  zabronić apostoł przemawiać  imię Jezus ,  potem zwolnić .   odchodzić sprzed sanhedryn  cieszyć  ,  stać  godni cierpieć  imię Jezus . sławić  ,  ,   wybawić  sławić  ,  ,   wybawić    pozwolić   wróg naśmiewać    .  ,  Bóg ,  kraina umarły wywołać   dusza  ocalić   życie spośród schodzić  grób . śpiewać psalm  miłować   pamiętać   świętość . gniew   trwać   chwila ,   łaska   życie . wysłuchać  ,  , zmiłować    ,  , bądź  pomoc . zamienić   taniec  żałobny lament , Bóg    ,   sławić  wiek . Jezus ukazać    Morze tyberiadzki .  ukazać     :  razem Szymon Piotr , Tomasz , zwać Didymos , Natanael  Kany galilejski , syn Zebedeusz      uczeń . Szymon Piotr powiedzieć   : ” iść łowić ryba ” . odpowiedzieć  : ” iść     ” . wyjść   wsiąść  łódź ,   noc   złowić .   ranek zaświtać , Jezus stanąć  brzeg .  uczeń  wiedzieć ,    Jezus .  Jezus rzec   : ” dziecko ,   mieć   jeść ? ” . odpowiedzieć  : ”  ” .  rzec   : ” zarzucić sieć  prawy strona łódź ,  znaleźć ” . zarzucić    powód mnóstwo ryba  móc  wyciągnąć . powiedzieć   Piotr  uczeń ,  Jezus miłować : ”    ! ” . Szymon Piotr , usłyszeć ,     , przywdziać  siebie wierzchni szata ,    nagi ,  rzucić   morze . reszta uczeń dobić Łódź , ciągnąć  siebie sieć  ryba .  brzeg     ,   dwieście łokieć .   zejść  ląd , ujrzeć żarzyć   ziemia węgiel ,    ułożony ryba  chleb . rzec   Jezus : ” przynieść  ryba , któreście  ułowić ” . pójść Szymon Piotr  wyciągnąć  brzeg sieć pełny wielki ryba  liczba sto pięćdziesiąt trzy .    wielki ilość sieć   rozerwać . rzec   Jezus : ” chodzić , posilić  ! ” .   uczeń  odważyć  zadać  pytanie : ”    ? ” ,  wiedzieć ,     .  Jezus przyjść , wziąć chleb  podać  , podobnie  ryba .   trzeci raz ,  Jezus ukazać  uczeń  chwila ,  zmartwychwstać .   spożyć śniadanie , rzec Jezus  Szymon Piotr : „ Szymona , syn Jana ,  miłować   aniżeli  ? ” odpowiedzieć  : „  ,  ,  wiedzieć ,   kochać ” . rzec   : „ paść baranek  ” .  powtórnie powiedzieć   : „ Szymona , syn Jana ,  miłować  ? ” odeprzeć  : „  ,  ,  wiedzieć ,   kochać ” . rzec   : „ paść owca  ” . powiedzieć   raz trzeci : „ Szymona , syn Jana ,  kochać  ? ” zasmucić  Piotr ,    raz trzeci powiedzieć : „  kochać  ? ”  rzec   : „  ,   wiedzieć ,  wiedzieć ,   kochać ” . rzec   Jezus : „ paść owca  . zaprawdę , zaprawdę powiadać  :    młody , opasywać     chodzić  ,  chcieć  .    zestarzeć , wyciągnąć ręka swój ,    opasać  poprowadzić ,   chcieć ” .  powiedzieć ,  zaznaczyć ,  śmierć uwielbić Bóg .  wypowiedzieć  rzec   : „ pójść   ! ” "" ",2019-05-05
""" przypominać , brat , ewangelia ,   głosić  , którąście przyjąć     trwać .     zbawić ,   zachować  ,   rozkazać  . . . chyba żebyście uwierzyć  próżno . przekazać    początek  ,  przejąć  ;  Chrystus umrzeć - zgodnie  pismo -   grzech ,  zostać pogrzebać ,  zmartwychwstać trzeci dzień , zgodnie  pismo ;   ukazać  Kefas ,  potem dwanaście , późno zjawić    pięćset brat równocześnie ; większość   żyć dotąd , niektóry  pomarły . potem ukazać  Jakub , późno wszystek apostoł .  koniec ,   wszystek , ukazać      poroniony płód .   ziemia  głos  rozchodzić niebiosa głosić chwała Bóg , dzieło ręka  obwieszczać nieboskłon . dzień opowiadać dzień , noc noc przekazywać wiadomość .    słowo     mowa ,   dźwięk  usłyszeć :  głos  rozchodzić   ziemia ,  słowo   kraniec świat . Jezus powiedzieć  Tomasz :   droga  prawda ,  życie . nikt  przychodzić  ojciec inaczej     . Gdybyście  poznać , znać     ojciec .     znać  zobaczyć  . rzec   Filip :  , pokazać  ojciec ,    wystarczyć . odpowiedzieć  Jezus : Filip ,  długo    ,     poznać  ?   zobaczyć , zobaczyć   ojciec .   mówić : pokazać  ojciec ?   wierzyć ,     ojciec ,  ojciec   ? słowo  ,   mówić ,  wypowiadać  siebie . ojciec ,  trwać   ,   dokonywać  dzieło . wierzyć  ,     ojciec ,  ojciec   .    - wierzyć przynajmniej  wzgląd   dzieło . zaprawdę , zaprawdę , powiadać  :    wierzyć ,   dokonywać  dzieło ,   dokonywać ,  ,  duży   uczynić ,   iść  ojciec .    prosić   imię  ,  uczynić ,  ojciec  otoczyć chwała  syn .   prosić    imię  ,   spełnić . "" ",2019-05-06
""" Szczepan mówić  lud  stary ,  uczony : twardy kark  oporny serce  ucho !   sprzeciwiać  Duch święty .  ojciec wasi ,    ! któryż  prorok  prześladować  ojciec ? pozabijać   ,  przepowiadać przyjść sprawiedliwy .  wyście zdradzić    zamordować .  ,  otrzymać  prawo  pośrednictwo anioł ,   przestrzegaliście  .   usłyszeć , zawrzeć gniew  serce  zgrzytać ząb   .   pełny duch święty patrzyć  niebo  ujrzeć chwała boży  Jezus , stać  prawica Bóg .  rzec : widzieć niebo otworzyć  syn człowieczy , stać  prawica Bóg .   podnieść wielki krzyk , zatkać siebie ucho  rzucić     razem . wyrzucić   miasto  kamienować ,  świadek złożyć swój szata  stopa młodzieniec , zwać Szaweł .  kamienować Szczepan ,  modlić  :  Jezus , przyjąć duch  ! Szaweł  zgadzać   zabić Szczepan .  ręka  ,  , składać duch  bądź   skała schronienie , warownia ,  ocalać .     skała  twierdza , kierować   prowadzić  wzgląd  swój imię .  ręka  powierzać duch  :   odkupić ,  , wierny Bóg .   pokładać ufność   . weselić   cieszyć  miłosierdzie .   oblicze zajaśnieć   sługa , wybawić   swój miłosierdzie . osłaniać   obecność  spisek mąż .  Kafarnaum lud powiedzieć  Jezus :  dokonać znak , abyśmy  widzieć   uwierzyć ?  zdziałać ? ojciec  jeść manna  pustynia ,  napisać : dać   jeść chleb  niebo . rzec   Jezus : zaprawdę , zaprawdę , powiadać  :  Mojżesz dać  chleb  niebo ,  dopiero ojciec  dać  prawdziwy chleb  niebo .  chleb boży   ,   niebo zstępować  życie dawać świat . rzec    :  , dawać    chleb ! odpowiedzieć  Jezus : jam  chleb życie .    przychodzić ,   łaknąć ;     wierzyć ,  pragnąć   . "" ",2019-05-07
""" anioł Pański powiedzieć  Filip : wstać  iść  południe  droga ,  prowadzić  Jerozolima  Gaza :   pusty - powiedzieć anioł Pański  Filip .   pójść .   przybyć  Jerozolima oddać pokłon Bóg Etiop , dworski urzędnik królowa etiopski , Kandaki , zarządzać   skarbiec ,  wracać , czytać  swój wóz prorok Izajasz . podejść  przyłączyć    wóz - powiedzieć Duch  Filip .  Filip podbiec , usłyszeć ,  tamten czytać prorok Izajasz :  rozumieć ,  czytać ? - zapytać .  tamten odpowiedzieć : jakżeż móc rozumieć ,   nikt  wyjaśnić ?  zaprosić Filip ,  wsiąść  spocząć   .  czytać  urywek pismo : prowadzić   owca  rzeź ,   baranek ,  milczeć ,   strzyc ,    otwierać usta swój .   uniżyć odmówić  słuszność . któż zdołać opisać ród  ?   życie zabrać  ziemia . prosić  ,    Prorok mówić ,  siebie     ? - zapytać filip dworzanin .  Filip wychodzić   tekst pismo opowiedzieć  dobry nowina  Jezus .  czas podróż przybyć   woda :  woda - powiedzieć dworzanin -  przeszkadzać , abym zostać ochrzcić ? odpowiedzieć Filip :  ,  wierzyć   serce . odeprzeć  : wierzyć ,  Jezus Chrystus  syn boży .  kazać zatrzymać wóz ,  oba , Filip  dworzanin , zejść  woda .  ochrzcić  .   wyjść  woda , Duch Pański porwać filip  dworzanin     widzieć . jechać   radość swój droga .  Filip znaleźć   azot  głosić Ewangelia  miasto  miasto ,  dotrzeć  Cezarei .   ziemia chwalić swój Bóg błogosławić lud  Bóg  rozgłaszać  chwała ,   życie obdarzyć  dusza   dać  potknąć  nodze.Przyjd źcie  słuchać   ,  bać  Bóg , opowiedzieć ,  uczynić  dusza .   wołać   usta , chwalić    język . Bóg  wysłuchać , przyjąć głos  modlitwa . błogosławiony Bóg ,   odepchnąć  prośba ,   oddalić   swój łaska . Jezus powiedzieć  lud : nikt  móc przyjść   ,    pociągnąć ojciec ,   posłać ;   wskrzesić   dzień ostateczny . napisać   Prorok :  wszystek  uczeń Bóg .  ,   ojciec usłyszeć  nauczyć  , przyjść   .  znaczyć  ,   widzieć ojciec ; jedynie  ,    Bóg , widzieć ojciec . zaprawdę , zaprawdę , powiadać  :    wierzyć , mieć życie wieczny . jam  chleb życie . ojciec  jeść manna  pustynia  pomarły .   chleb ,   niebo zstępować :   spożywać ,  umrzeć .   chleb żywy ,  zstąpić  niebo .   spożywać  chleb ,  żyć  wiek . chleb ,   dam ,   ciało  życie świat . "" ",2019-05-09
"""   czas Paweł  Barnaba przejść  Perge , dotrzeć  Antiochia Pizydyjskiej , wejść  dzień sobotni  synagoga  usiąść .   Żyd  pobożny prozelita towarzyszyć Paweł  Barnaba ,   rozmowa starać  zachęcić   wytrwać  łaska Bóg .  następny szabat zebrać  niemal  miasto ,  słuchać słowo boży .  Żyd zobaczyć tłum , ogarnąć  zazdrość ,  bluźnić , sprzeciwiać   ,  mówić Paweł .  Paweł  Barnaba powiedzieć odważnie : ” należeć głosić słowo boży najpierw  . skoro  odrzucać    uznawać   niegodny życie wieczny , zwracać   poganin .   nakazać   : ” ustanowić   światłość  poganin , abyś  zbawienie   kraniec ziemia ” . poganin , słyszeć  , radować   uwielbiać słowo pański ,   , przeznaczyć  życie wieczny , uwierzyć . słowo pański rozszerzać    kraj .  Żyd podburzyć pobożny  wpływowy kobieta  znaczny obywatel , wywołać prześladować Paweł  Barnaba  wyrzucić   swój granica .   otrząsnąć   pył  noga , przyjść  Ikonium ,  uczeń napełniać wesele  duch święty .  lud    owca wykrzykiwać  cześć  wszystek ziemia , służyć   wesele , stawać  oblicze   okrzyk radość . wiedzieć ,    Bóg ,    stworzyć .   własność ,  lud , owca  pastwisko ,   brama wstępować  dziękczynienie ,  hymn   przedsionek .    dobry ,  łaska trwać  wiek . Jezus powiedzieć : ”  owca słuchać  głos ,   znać  . iść      dawać  życie wieczny .  zginąć   wiek  nikt  wyrwać    ręka . ojciec  ,    dać ,  duży  wszystek .  nikt  móc  wyrwać  ręka  ojciec .   ojciec   ” . "" ",2019-05-12
""" Piotr  obecność brat ,  zebrać  razem  sto dwadzieścia osoba ,  przemówić : „ brat , musieć  wypełnić słowo pismo ,  Duch święty zapowiedzieć  usta Dawid  Judasz .   wskazać droga  ,  pojmać Jezus ,   zaliczać     mieć udział   posługiwać . napisać   księga psalm : "" ""  opustoszeć dom    nikt    mieszkać .  urząd    objąć "" "" .   ,      towarzyszyć    czas ,   Jezus przebywać   , począć  chrzest janowy   dzień ,   zostać wziąć    niebo , stać  razem   świadek  zmartwychwstanie ” . postawić  : Józef , zwać Barsabą ,  przydomek Justus ,  Maciej .    pomodlić : „  ,  , znać serce  , wskazać     ,  wybrać  ,  zająć miejsce   posługiwać   apostolstwo ,  sprzeniewierzyć  Judasz ,  pójść swój droga ” .  dać  los ,  los paść  Maciej .  zostać dołączyć  jedenaście apostoł . wśród książę lud  Bóg  posadzić chwalić , sługa pański , chwalić imię  .  imię   błogosławić    wieki.Od wschód   zachód słońce   pochwalić imię  .   wywyższyć  wszystek lud ,  niebiosa sięgać  chwała .     Pan Bóg ,  mieć siedziba  góra ,   dół spoglądać  niebo   ziemia ? podnosić  proch nędzarz  dźwigać  gnój ubogi ,   posadzić wśród książę , wśród książę swój lud . Jezus powiedzieć  swój uczeń : „   umiłować ojciec ,     umiłować  . trwać  miłość  .   zachowywać  przykazanie ,  trwać  miłość  ,    zachować  przykazanie ojciec   trwać   miłość .   powiedzieć  ,  radość       radość   pełny .    przykazanie , abyście  wzajemnie miłować ,     umiłować  . nikt  mieć duży miłość   ,   życie swój oddawać  przyjaciel swój .   przyjaciel  ,  czynić  ,   przykazywać .    nazywać sługa ,  sługa  wiedzieć ,  czynić   ,  nazwać   przyjaciel ,  oznajmić    ,  usłyszeć   ojciec  .  wyście  wybrać ,    wybrać   przeznaczyć     , abyście iść  owoc przynosić   owoc  trwać ,   dać  ojciec ,    poprosić  imię  .   przykazywać , abyście  wzajemnie miłować ” . "" ",2019-05-14
"""  , Jan , usłyszeć  donośny głos mówić  niebo : „  nastać zbawienie , potęga  królować Bóg   władza  pomazaniec ,  strącić zostać oskarżyciel  brat ,  dzień  noc oskarżać    Bóg .   zwyciężyć dzięki krew Baranek  dzięki słowo swój świadectwo   umiłować życie   śmierć .  radować  , niebiosa   mieszkaniec ” .  wszelki trwoga Pan Bóg  wyzwolić  błogosławić   wieczny czas ,  chwała     usta . dusza  chlubić   ,  słyszeć  pokorny    weselić . wysławiać    , wspólnie wywyższać  imię . szukać  pomoc   ,    wysłuchać  wyzwolić  wszelki trwogi.Sp ójrzcie   ,  rozpromienić  radość , oblicze   zapłonąć wstyd .  zawołać biedak    usłyszeć ,  uwolnić  wszelki ucisku.Anio ł Pański otaczać szaniec bogobojny ,   ocalić . skosztować  zobaczyć ,    dobry , szczęśliwy człowiek ,  znajdować   ucieczka .  czas ostatni wieczerza Jezus , podnieść oko  niebo , modlić   słowo : „ ojciec święty , prosić     ,     ,  dzięki  słowo  wierzyć   ,   stanowić  ,   , ojciec ,   ,     ,    stanowić    ,  świat uwierzyć , żeś   posłać .   chwała ,   dać  , przekazać   ,  stanowić  ,     stanowić .    ,     . oby   zespolić   ,  świat poznać , żeś   posłać  żeś   umiłować  ,   umiłować  . ojciec , chcieć ,    ,   dać  ,     ,    ,  widzieć chwała  ,   dać  ,  umiłować    założyć świat . ojciec sprawiedliwy ! świat   poznać ,    poznać    poznać , żeś   posłać . objawić    imię  nadal  objawiać ,  miłość ,    umiłować  ,        ” . "" ",2019-05-16
""" Paweł  Barnaba wrócić  Listry ,  Ikonium   Antiochia , umacniać dusza uczeń , zachęcać  wytrwać  wiara ,    ucisk   wejść  królestwo boży .    kościół wśród modlitwa  post ustanowić  stary , polecić   ,   uwierzyć . potem przejść  Pizydię  przybyć  Pamfilii . nauczać  Perge , zejść  Attalii ,  stąd odpłynąć  Antiochia ,   łaski boży zostać przeznaczyć  dzieło ,  wykonać .  przybyć  zebrać miejscowy kościół , opowiedzieć ,   Bóg   zdziałać   otworzyć pogan podwój wiara .   wielbić , Bóg   król   łagodny  miłosierny , nieskory  gniew   łaskawy .   dobry   ,   miłosierdzie   ,  stworzyć .   wielbić ,  , wszystek  dzieło    błogosławić  wyznawca .  mówić  chwała  królestwo   głosić  potęga .  syn ludzki oznajmić  potęga  wspaniałość chwała  królestwo . królestwo  królestwo wszystek wiek ,  wszystek pokolenie  panowanie .  wyjść Judasz  wieczernik Jezus powiedzieć : ” syn człowieczy zostać  uwielbić ,    zostać Bóg uwielbić .  Bóg zostać   uwielbić ,  Bóg uwielbić    siebie  ,  zaraz  uwielbić . dziecko ,  krótko -    .   szukać ,  -   Żyd powiedzieć  ,     mówić -   iść ,  pójść  móc . dawać  przykazanie nowy , abyście  wzajemnie miłować ,     umiłować  ; żebyście     miłować wzajemnie .    poznawać , żeście uczeń  ,    wzajemnie miłować ” . "" ",2019-05-19
"""  Paweł  Barnaba dowiedzieć   Ikonium ,  poganin  Żyd wraz  swój władza zamierzać  znieważyć  ukamienować , uciec  miasto Likaonii :  Listry  Derbe    okolica ,   głosić ewangelia .  Listrze mieszkać pewien człowiek  bezwładny noga , kaleka  urodzenie ,    chodzić . słuchać  przemówienie Paweł ;  spojrzeć   uważnie  widzieć ,  mieć wiara potrzebny  uzdrowienie , zawołać głośno : „ stanąć prosto  noga ! ”   zerwać   zacząć chodzić .  widok  ,  uczynić paweł , tłum zacząć wołać  likaoński : „ bóg przybrać postać człowiek  zstąpić   ! ” Barnaba nazywać zeus ,  Paweł Hermes ,  głównie  przemawiać .  kapłan zeus ,  mieć świątynia  miasto , przywieść  brama wół  przynieść wieniec  chcieć razem  tłum złożyć ofiara .  wieść   apostoł Barnaba  Paweł rozedrzeć swój szata  rzucić   tłum , krzyczeć : „ człowiek ,   robić !    człowiek , podobnie   podlegać cierpienie . nauczać  , abyście odwrócić    marność  Bóg żywy ,  stworzyć niebo  ziemia ,  morze ,   ,     znajdować . pozwolić   dawny czas ,   naród chodzić własny droga ,   przestawać dawać  siebie świadectwo czynić  . zsyłać  deszcz  niebo  urodzajny rok , karmić   radość napełniać  serce ” .  słowo ledwie powstrzymać tłum  złożyć  ofiara .   dać chwała ,   imię   ,  ,   ,   imię dać chwała  łaska   wierność .  mieć pytać poganin : „    Bóg znajdować ” ?  Bóg   niebo , czynić  ,  zechcieć .  bożka   srebro  złoto , dzieło ręka ludzki . błogosławić    ,  stworzyć niebo  ziemia . niebo  niebo  , ziemia  dać syn ludzki . Jezus powiedzieć  swój uczeń : „  mieć przykazanie   zachowywać  ,   miłować .    miłować ,   umiłować  ojciec  ,      miłować  objawić  siebie ” . rzec   Juda ,   Iskariota : „  ,   stać ,    mieć objawić ,   świat ? ”  odpowiedź rzec   Jezus : „    miłować ,  zachowywać  nauka ,  ojciec  umiłować  ,  przyjść   ,     przebywać .    miłować ,   zachowywać słowo  .  nauka ,  słyszeć ,    ,   ,   posłać , Ojciec .   powiedzieć  przebywać wśród  .  pocieszyciel , Duch święty ,  ojciec poseł   imię ,    nauczyć  przypomnieć   ,    powiedzieć  ” . "" ",2019-05-20
"""  Listry nadejść Żyd  Antiochia   Ikonium . podburzyć tłum , ukamienować Paweł  wywlec   miasto , sądzić ,   żyć .    otoczyć uczeń , podnieść   wejść  miasto ,  następny dzień udać  razem  Barnaba  Derbe .   miasto głosić Ewangelia  pozyskać  uczeń ,   wrócić  Listry ,  Ikonium   Antiochia , umacniać dusza uczeń , zachęcać  wytrwać  wiara ,    ucisk   wejść  królestwo boży .    kościół wśród modlitwa  post ustanowić  stary , polecić   ,   uwierzyć . potem przejść  Pizydię  przybyć  Pamfilii . nauczać  Perge , zejść  Attalii ,  stąd odpłynąć  Antiochia ,   łaski boży zostać przeznaczyć  dzieło ,  wykonać .  przybyć  zebrać miejscowy kościół , opowiedzieć ,   Bóg   zdziałać   otworzyć pogan podwój wiara .   długi czas spędzić wśród uczeń .  wierny  głosić  królestwo   wielbić ,  , wszystek  dzieło    błogosławić  święty .  mówić  chwała  królestwo   głosić  potęga .  syn ludzki oznajmić  potęga  wspaniałość chwała  królestwo . królestwo  królestwo wszystek wiek ,  wszystek pokolenie  panowanie.Pan  wierny  wszystek swój słowo   wszystek dzieło swój święty .  usta  głosić chwała Pan ,   święty imię  wielbić  ,  żyć . Jezus powiedzieć  swój uczeń : „ Pokój zostawiać  , pokój  dawać  .    dawać świat ,   dawać .    trwożyć serce     lękać . słyszeć  ,   powiedzieć  : odchodzić  przyjść    . Gdybyście  miłować , rozradować    ,  iść  ojciec ,  ojciec duży    .   powiedzieć     , zanim  nastąpić , abyście uwierzyć ,    stać .       mówić , nadchodzić  władca  świat .  mieć    swój   .   świat  dowiedzieć ,   miłować Ojciec    czynić ,   ojciec nakazać ” . "" ",2019-05-21
