txt_pl_lem,date
""" duch   serce ożywiać wszystek wierzący.   nazywać swój , CO posiadać,   mieć wspólny. apostoł  wielki moc świadczyć  Zmartwychwstanie Pan Jezus,   mieć wielki łaska. nikt    cierpieć niedostatek,  właściciel pole  dom sprzedawać   przynosić pieniądz  sprzedaż,  składać   stopa apostoł.   rozdzielać  potrzeba.  Józef, nazwać  apostoł barnabas,  znaczyć „syn pocieszenie”, lewita rod  Cypr, sprzedać Ziemia,  posiadać,  pieniądz przynieść  złożyć  stopa apostoł. Pan bóg królować, pełny majestat Pan królować, oblec   majestat, Pan odziać   potęga    przepasać.  Świat utwierdzić,    zachwiać. tron niewzruszony  wiek,   wiek istnieć, bóg. świadectwo   godny  wiara,  dom przystać świętość,  wszystek dzień,  Pan. Jezus powiedzieć  Nikodem: „zaprawdę, zaprawdę powiadać :    powtórnie narodzić. wiatr wiać ,  chcieć,  szum  słyszeć,   wiedzieć,  przychodzić   podążać.    ,  narodzić   duch”.  odpowiedź rzec   Nikodem: „jakżeż   móc stać?” odpowiadać   rzec  Jezus: „  nauczyciel Izrael,    wiedzieć? zaprawdę, zaprawdę powiadać ,   mówić, CO wiedzieć,    świadczyć, cośmy widzieć,  świadectwo   przyjmować.   mówić  , CO  ziemski,   wierzyć,  jakżeż uwierzyć , CO  powiedzieć  sprawa niebieski?  nikt  wstąpić  niebo oprócz ,   niebo zstąpić - syn człowieczy.   Mojżesz wywyższyć wąż  pustynia,  potrzeba,  wywyższyć syn człowieczy,  ,    wierzyć, mieć życie wieczny”."" ",2019-04-30
"""arcykapłan zapytać apostoł: ”zakazać  surowo,   nauczać   imię,   napełnić Jerozolima  nauka  chcieć ściągnąć   krew  człowiek?”. odpowiedzieć Piotr  apostoł: ”  słuchać bóg  człowiek. bóg  ojciec wskrzesić Jezus,  stracić, przybić  krzyż. bóg wywyższyć   prawica swój  władca  zbawiciel,  dać Izrael nawrócenie  odpuścić grzech. dawać temu świadectwo    duch święty,  bóg udzielić ,    posłuszny”.  zabronić apostoł przemawiać  imię Jezus,  potem zwolnić.   odchodzić sprzed sanhedryn  cieszyć ,  stać  godni cierpieć  imienie Jezus. sławić , Pan,   wybawić sławić , Pan,   wybawić   pozwolić  wróg naśmiewać   . Pan,  bóg,  kraina umarły wywołać  dusza  ocalić  życie spośród schodzić  grób.śpiewać psalm  miłować Pan  pamiętać   świętość. gniew   trwać   chwila,   łaska   życie.wysłuchać , Pan, zmiłować   , Pan, bądź  pomoc. zamienić  taniec  żałobny lament, bóg   Pan,   sławić  wiek. Jezus ukazać    morze tyberiadzki.  ukazać    :  razem Szymon Piotr, Tomasz, zwać didymos, Natanael  kany galilejski, syn Zebedeusz      uczeń. Szymon Piotr powiedzieć  : ”iść łowić Ryba”. odpowiedzieć : ”iść    ”. wyjść   wsiąść  Łódź,   noc   złowić.   ranek zaświtać, Jezus stanąć  brzeg.  uczeń  wiedzieć,    Jezus.  Jezus rzec  : ”dziecko,   mieć   jedzenie?”. odpowiedzieć : ””.  rzec  : ”zarzucić sieć  prawy strona Łódź,  znajść”. zarzucić    powód mnóstwo Ryby  móc  wyciągnąć. powiedzieć   Piotr  uczeń,  Jezus miłować: ”  Pan!”. Szymon Piotr, usłyszeć,    Pan, przywdziać  siebie wierzchni szata,    nagi,  rzucić   mora. reszta uczeń dobić Łódź, ciągnąć  siebie sieć  Ryba.  brzeg    ,   dwieście łokieć.   zejść  ląd, ujrzeć żarzyć   Ziemia węgiel,    ułożony Ryba  chleb. rzec   Jezus: ”przynieść  Ryba, któreście  ułowić”. pójść Szymon Piotr  wyciągnąć  brzeg sieć pełny wielki Ryba  liczba sto pięćdziesiąt trzy.    wielki ilość sieć   rozerwać. rzec   Jezus: ”chodzić, posilić !”.   uczeń  odważyć  zadać  pytanie: ”  ?”,  wiedzieć,    Pan.  Jezus przyjść, wziąć chleb  podać , podobnie  Ryba.   trzeci raz,  Jezus ukazać  uczeń  chwila,  zmartwychwstać.   spożyć śniadanie, rzec Jezus  Szymon Piotr: „Szymon, syn Jan,  miłować   aniżeli ?” odpowiedzieć : „, Pan,  wiedzieć,   kochać”. rzec  : „paść baranek ”.  powtórnie powiedzieć  : „Szymon, syn Jan,  miłować ?” odeprzeć : „, Pan,  wiedzieć,   kochać”. rzec  : „paść owca ”. powiedzieć   raz trzeci: „Szymon, syn Jan,  kochać ?” zasmucić  Piotr,    raz trzeci powiedzieć: „ kochać ?”  rzec  : „Pan,   wiedzieć,  wiedzieć,   kochać”. rzec   Jezus: „paść owca . zaprawdę, zaprawdę powiadać :   młody, opasywać    chodzić,  chcieć.    zestarzeć, wyciągnąć ręka swój,    opasać  poprowadzić,   chcieć”.  powiedzieć,  zaznaczyć,  śmierć uwielbić bóg.  wypowiedzieć  rzec  : „pójść  !”"" ",2019-05-05
"""przypominać, brat, Ewangelia,   głosić, którąście przyjąć     trwać.     zbawić,   zachować ,   rozkazać... chyba  uwierzyć  próżno. przekazać   początek , CO przejąć;  Chrystus umrzeć - zgodnie  pismo -   grzech,  zostać pogrzebać,  zmartwychwstać trzeci dzień, zgodnie  pismo;   ukazać  Kefas,  potem dwanaście, późno zjawić    pięćset brat równocześnie; większość   żyć dotąd, niektóry  pomrzeć. potem ukazać  Jakub, późno wszystek apostoł.  koniec,   wszystek, ukazać      poroniony płód.   Ziemia  głos  rozchodzić niebiosa głosić chwała bóg, dzieło ręka  obwieszczać nieboskłon. dzień opowiadać dzień, noc noc przekazywać wiadomość.   słowo     mowa,   dźwięk  usłyszeć:  głos  rozchodzić   Ziemia,  słowo   kraniec świat. Jezus powiedzieć  Tomasz:   droga  prawda,  życie. nikt  przychodzić  ojciec inaczej    .   poznać, znać   ojciec.     znać  zobaczyć. rzec   Filip: Pan, pokazać  ojciec,    wystarczyć. odpowiedzieć  Jezus: Filip,  długo   ,     poznać?   zobaczyć, zobaczyć   ojciec.   mówić: pokazać  ojciec?   wierzyć,     ojciec,  ojciec  ? słowo ,   mówić,  wypowiadać  siebie. ojciec,  trwać  ,   dokonywać  dzieło. wierzyć ,     ojciec,  ojciec  .    - wierzyć przynajmniej  wzgląd   dzieło. zaprawdę, zaprawdę, powiadać :    wierzyć,   dokonywać  dzieło,   dokonywać, ,  duży   uczynić,   iść  ojciec.    prosić   imię ,  uczynić,  ojciec  otoczyć chwała  syn.   prosić    imię ,   spełnić."" ",2019-05-06
"""Szczepan mówić  lud  stary,  uczony: twardy kark  oporny serce  ucho!   sprzeciwiać  duch święty.  ojciec ,   ! któryż  prorok  prześladować  ojciec? pozabijać  ,  przepowiadać przyjść sprawiedliwy.  wyście zdradzić    zamordować. ,  otrzymać prawo  pośrednictwo anioł,   przestrzegać .   usłyszeć, zawrzeć gniew  serce  zgrzytać ząb  .   pełny duch święty patrzyć  niebo  ujrzeć chwała boży  Jezus, stać  prawica bóg.  rzec: widzieć niebo otworzyć  syn człowieczy, stać  prawica bóg.   podnieść wielki krzyk, zatkać siebie ucho  rzucić    wszystek razem. wyrzucić   miasto  kamienować,  świadek złożyć swój szata  stopa młodzieniec, zwać Szaweł.  kamienować Szczepan,  modlić : Pan Jezus, przyjąć duch ! Szaweł  zgadzać   zabicie Szczepan.  ręka , Pan, składać duch     skała schronić, warownia,  ocalać.     skała  twierdzić, kierować   prowadzić  wzgląd  swój imię. ręka  powierzać duch :   odkupić, Pan, wierny bóg.   pokładać ufność  . weselić   ciesać  miłosierdzie.  oblicze zajaśnieć   sługa, wybawić   swój miłosierdzie. osłaniać   obecność  spisek mąż.  Kafarnaum lud powiedzieć  Jezus:  dokonać znak,   widzieć   uwierzyć?  zdziałać? ojciec  jeść manna  pustynia,  napisać: dać   jeść chleb  niebo. rzec   Jezus: zaprawdę, zaprawdę, powiadać :  Mojżesz dać  chleb  niebo,  dopiero ojciec  dać  prawdziwy chleb  niebo.  chleb boży  ,   niebo zstępować  życie dawać świat. rzec   : Pan, dawać    chleb! odpowiedzieć  Jezus: jama  chleb życie.    przychodzić,   łaknąć;     wierzyć,  pragnąć  ."" ",2019-05-07
"""anioł pański powiedzieć  Filip: wstać  iść  południe  droga,  prowadzić  Jerozolima  gaza:   pusty - powiedzieć Anioł pański  Filip.   pójść.   przybyć  Jerozolima oddać pokłon bóg Etiop, dworski urzędnik królowy etiopski, kandaki, zarządzać   skarbiec,  wracać, czytać  swój wóz prorok Izajasz. podejść  przyłączyć    wóz - powiedzieć duch  filip.  Filip podbiec, usłyszeć,  tamten czytać prorok Izajasz:  rozumieć, CO czytać? - zapytać.  tamten odpowiedzieć: jakżeż móc rozumieć,   nikt  wyjaśnić?  zaprosić Filip,  wsiąść  spocząć  .  czytać  urywek pismo: prowadzić   owca  rzeź,   baranek,  milczeć,   strzyc,    otwierać usta swój.   uniżyć odmówić  słuszność. któż zdołać opisać ród ?   życie zabrać  Ziemia. prosić ,    prorok mówić,  siebie    ? - zapytać Filipa dworzanin.  Filip wychodzić   tekst pismo opowiedzieć  dobry nowina  Jezus.  czas podróż przybyć   woda:  woda - powiedzieć dworzanin -  przeszkadzać,  zostać ochrzcić? odpowiedzieć Filip: ,  wierzyć   serce. odeprzeć : wierzyć,  Jezus Chrystus  syn boży.  kazać zatrzymać wóz,  oba, Filip  dworzanin, zejść  woda.  ochrzcić .   wyjść  woda, duch pański porwać filip  dworzanin     widzieć. jechać   radość swój droga.  Filip znaleźć   azot  głosić Ewangelia  miasto  miasto,  dotrzeć  cezarei.   Ziemia chwalić swój bóg błogosławić lud  bóg  rozgłaszać  chwała,   życie obdarzyć  dusza   dać  potknąć  noga.przyjść  słuchać  wszystek,  bać  bóg, opowiedzieć, CO uczynić  dusza.   wołać  usta, chwalić   język.bóg  wysłuchać, przyjąć głos  modlitwa. błogosławiony bóg,   odepchnąć  prośba,   oddalić   swój łaska. Jezus powiedzieć  lud: nikt  móc przyjść  ,    pociągnąć ojciec,   posłać;   wskrzesić   dzień ostateczny. napisać   prorok:  wszystek  uczeń bóg. ,   ojciec usłyszeć  nauczyć , przyjść  .  znaczyć ,   widzieć ojciec; jedynie ,    bóg, widzieć ojciec. zaprawdę, zaprawdę, powiadać :    wierzyć, mieć życie wieczny. jama  chleb życie. ojciec  jeść manna  pustynia  pomrzeć.   chleb,   niebo zstępować:   spożywać,  umrzeć.   chleb żywy,  zstąpić  niebo.   spożywać  chleb,  żyć  wiek. chleb,   dać,   ciało  życie świat."" ",2019-05-09
""" ow czas Paweł  Barnaba przejść  perge, dotrzeć  Antiochia pizydyjskiej, wejść  dzień sobotni  synagoga  usiąść.   Żyd  pobożny prozelita towarzyszyć Paweł  Barnaba,   rozmowa starać  zachęcić   wytrwać  łaska bóg.  następny szabat zebrać  niemal  miasto,  słuchać słowo boży.  Żyd zobaczyć tłum, ogarnąć  zazdrość,  bluźnić, sprzeciwiać  , CO mówić Paweł.  Paweł  Barnaba powiedzieć odważnie: ”należeć głosić słowo boży najpierw . skoro  odrzucać    uznawać   niegodny życie wieczny, zwracać   pogan.   nakazać  Pan: ”ustanowić  światłość  poganin,   zbawienie   kraniec Ziemia”. poganin, słyszeć , radować   uwielbiać słowo pański,  , przeznaczyć  życie wieczny, uwierzyć. słowo pański rozszerzać    kraj.  Żyd podburzyć pobożny  wpływowy kobieta  znaczny obywatel, wywołać prześladowanie Paweł  Barnaba  wyrzucić   swój granica.   otrząsnąć   pył  noga, przyjść  ikonium,  uczeń napełniać wesele  duch święty.  lud Pan   owca wykrzykiwać  cześć Pan wszystek Ziemia, służyć   wesele, stawać  oblicze Pan  okrzyk radość.wiedzieć,  Pan  bóg,    stworzyć.   własność,  lud, owca  pastwisko,  brama wstępować  dziękczynienie,  hymn   przedsionek.  Pan  dobry,  łaska trwać  wiek. Jezus powiedzieć: ” owca słuchać  głos,   znać . iść      dawać  życie wieczny.  zginąć   wiek  nikt  wyrwać    ręka. ojciec ,    dać,  duży  wszystek.  nikt  móc  wyrwać  ręka  ojciec.   ojciec  ”."" ",2019-05-12
"""Piotr  obecność brat,  zebrać  razem  sto dwadzieścia osoba,  przemówić: „bracia, musieć  wypełnić słowo pismo,  duch święty zapowiedzieć  usta Dawid  judasz.   wskazać droga ,  pojmać Jezus,   zaliczać     mieć udział   posługiwać. napisać   księga psalm: """" opustoszeć dom    nikt    mieszkać.  urząd    objąć"""".  ,      towarzyszyć    czas,  Pan Jezus przebywać  , począć  chrzest janowy   dzień,   zostać wziąć    niebo, stać  razem   świadek  Zmartwychwstanie”. postawić : Józef, zwać barsabą,  przydomek justus,  Maciej.    pomodlić: „, Pan, znać serce wszystek, wskazać    ,  wybrać,  zająć miejsce   posługiwać   apostolstwo,  sprzeniewierzyć  judasz,  pójść swój droga”.  dać  los,  los paść  Maciej.  zostać dołączyć  jedenaście apostoł. wśród książę lud Pan bóg  posadzić chwalić, sługa pański, chwalić imię Pan.  imię Pan  błogosławić    wiek. wschód   zachód słońce   pochwalić imię Pan. Pan  wywyższyć  wszystek lud,  niebiosa sięgać  chwała.    Pan bóg, CO mieć siedziba  góra, CO  dół spoglądać  niebo   Ziemia?podnosić  proch nędzarz  dźwigać  gnój ubogi,   posadzić wśród książę, wśród książę swój lud. Jezus powiedzieć  swój uczeń: „  umiłować ojciec,     umiłować. trwać  miłość .   zachowywać  przykazanie,  trwać  miłość ,    zachować przykazanie ojciec   trwać   miłość.   powiedzieć,  radość       radość   pełny.    przykazanie,   wzajemnie miłować,     umiłować. nikt  mieć duży miłość  ,   życie swój oddawać  przyjaciel swój.   przyjaciel ,  czynić , CO  przykazywać.    nazywać sługa,  sługa  wiedzieć, CO czynić Pan ,  nazwać  przyjaciel,  oznajmić  , CO usłyszeć  ojciec .  wyście  wybrać,    wybrać  przeznaczyć   ,  iść  owoc przynosić   owoc  trwać,   dać  ojciec,    poprosić  imię .   przykazywać,   wzajemnie miłować”."" ",2019-05-14
""", Jan, usłyszeć donośny głos mówić  niebo: „ nastać zbawienie, potęga  królować bóg   władza  pomazaniec,  strącić zostać oskarżyciel  brat,  dzień  noc oskarżać    bóg.   zwyciężyć dzięki krew baranek  dzięki słowo swój świadectwo   umiłować życie   śmierć.  radować , niebiosa   mieszkaniec”.  wszelki trwoga Pan bóg  wyzwolić  błogosławić Pan  wieczny czas,  chwała     usta. dusza  chlubić  Pan,  słyszeć  pokorny    weselić.wysławiać   Pan, wspólnie wywyższać  imię. szukać pomoc  Pan,    wysłuchać  wyzwolić  wszelki trwoga.spojrzeć  ,  rozpromienić  radość, obliczać   zapłonąć wstyd.  zawołać biedak  Pan  usłyszeć,  uwolnić  wszelki ucisk.anioł pański otaczać szaniec bogobojny,   ocalić. skosztować  zobaczyć,  Pan  dobry, szczęśliwy człowiek,  znajdować   ucieczka.  czas ostatni wieczerza Jezus, podnieść oko  niebo, modlić   słowo: „ojciec święty, prosić    ,    ,  dzięki  słowo  wierzyć  ,   stanowić ,  , ojciec,  ,    ,    stanowić   ,  Świat uwierzyć, żeś   posłać.   chwała,   dać, przekazać ,  stanowić ,     stanowić.   ,    . oby   zespolić  ,  Świat poznać, żeś   posłać  żeś   umiłować ,   umiłować. ojciec, chcieć,   ,   dać,    ,   ,  widzieć chwała ,   dać,  umiłować   założyć świat. ojciec sprawiedliwy! Świat   poznać,    poznać   poznać, żeś   posłać. objawić   imię  nadal  objawiać,  miłość,    umiłować,       ”."" ",2019-05-16
"""Paweł  Barnaba wrócić  listry,  ikonium   Antiochia, umacniać dusza uczeń, zachęcać  wytrwać  Wiera,    ucisk   wejść  królestwo boży.    kościół wśród modlitwa  post ustanowić  stary, polecić  ,   uwierzyć. potem przejść  pizydię  przybyć  pamfilii. nauczać  perge, zejść  attalii,  stąd odpłynąć  Antiochia,   łaska boży zostać przeznaczyć  dzieło,  wykonać.  przybyć  zebrać miejscowy kościół, opowiedzieć,   bóg   zdziałać   otworzyć pogan podwoje wiara.   wielbić, bóg   Król Pan  łagodny  miłosierny, nieskory  gniew   łaskawy. Pan  dobry  wszystek,   miłosierdzie  , CO stworzyć.  wielbić, Pan, wszystek  dzieło    błogosławić  wyznawca.  mówić  chwała  królestwo   głosić  potęga. syn ludzki oznajmić  potęga  wspaniałość chwała  królestwo. królestwo  królestwo wszystek wiek,  wszystek pokolenie  panowanie.  wyjście judasz  wieczernik Jezus powiedzieć: ”syn człowieczy zostać  uwielbić,    zostać bóg uwielbić.  bóg zostać   uwielbić,  bóg uwielbić    siebie ,  zaraz  uwielbić. dziecko,  krótko -   .   szukać,  -   Żyd powiedzieć,     mówić -   iść,  pójść  móc. dawać  przykazanie nowy,   wzajemnie miłować,     umiłować;      miłować wzajemnie.    poznawać, żeście uczeń ,    wzajemnie miłować”."" ",2019-05-19
""" Paweł  Barnaba dowiedzieć   ikonium,  poganin  Żyd wraz  swój władza zamierzać  znieważyć  ukamienować, uciec  miasto likaonii:  listry  derbe    okolica,   głosić Ewangelia.  listrze mieszkać pewien człowiek  bezwładny noga, kaleki  urodzenie,    chodzić. słuchać  przemówienie Paweł;  spojrzeć   uważnie  widzieć,  mieć wiara potrzebny  uzdrowienie, zawołać głośno: „stanąć prosto  noga!”   zerwać   zacząć chodzić.  widok , CO uczynić Paweł, tłum zacząć wołać  likaońsku: „bóg przybrać postać człowiek  zstąpić  !” Barnaba nazywać Zeus,  Paweł Hermes,  głównie  przemawiać.  kapłan Zeus,  mieć świątynia  miasto, przywieść  brama wół  przynieść wieniec  chcieć razem  tłum złożyć ofiara.  wieść   apostoł Barnaba  Paweł rozedrzeć swój szata  rzucić   tłum, krzyczeć: „człowiek,   robić!    człowiek, podobnie   podlegać cierpienie. nauczać ,  odwrócić    marność  bóg żywy,  stworzyć niebo  Ziemia,  morze,  , CO    znajdować. pozwolić   dawny czas,   naród chodzić własny droga,   przestawać dawać  siebie świadectwo czynić . zsyłać  deszcz  niebo  urodzajny rok, karmić   radość napełniać  serce”.  słowo ledwie powstrzymać tłum  złozić  ofiara.   dać chwała,   imienie  , Pan,  ,   imienie dać chwała  łaska   wierność.  maić pytać poganin: „   bóg znajdować”? bóg   niebo, czynić , CO zechcieć.  bożek   srebro  złoto, dzieło ręka ludzki.błogosławiony   Pan,  stworzyć niebo  Ziemia. niebo  niebo Pan, Ziemia  dać syn ludzki. Jezus powiedzieć  swój uczeń: „ mieć przykazanie   zachowywać ,   miłować.    miłować,   umiłować  ojciec ,      miłować  objawić  siebie”. rzec   Juda,   Iskariota: „Pan,   stać,    mieć objawić,   świat?”  odpowiedź rzec   Jezus: „   miłować,  zachowywać  nauka,  ojciec  umiłować ,  przyjść  ,     przebywać.    miłować,   zachowywać słowo .  nauka,  słyszeć,   ,  ,   posłać, ojciec.   powiedzieć przebywać wśród .  pocieszyciel, duch święty,  ojciec posłać   imienie,    nauczyć  przypomnieć  , CO   powiedzieć”."" ",2019-05-20
""" listry nadejść Żyd  Antiochia   ikonium. podburzyć tłum, ukamienować Paweł  wywlec   miasto, sądzić,   żyć.    otoczyć uczeń, podnieść   wejść  miasto,  następny dzień udać  razem  Barnaba  derbe.   miasto głosić Ewangelia  pozyskać  uczeń,   wrócić  listry,  ikonium   Antiochia, umacniać dusza uczeń, zachęcać  wytrwać  Wiera,    ucisk   wejść  królestwo boży.    kościół wśród modlitwa  post ustanowić  stary, polecić  ,   uwierzyć. potem przejść  pizydię  przybyć  pamfilii. nauczać  perge, zejść  attalii,  stąd odpłynąć  Antiochia,   łaska boży zostać przeznaczyć  dzieło,  wykonać.  przybyć  zebrać miejscowy kościół, opowiedzieć,   bóg   zdziałać   otworzyć pogan podwoje wiara.   długi czas spędzić wśród uczeń.  wierny  głosić  królestwo   wielbić, Pan, wszystek  dzieło    błogosławić  święty.  mówić  chwała  królestwo   głosić  potęga. syn ludzki oznajmić  potęga  wspaniałość chwała  królestwo. królestwo  królestwo wszystek wiek,  wszystek pokolenie  panowanie.Pan  wierny  wszystek swój słowo   wszystek dzieło swój święty.  usta  głosić chwała Pan,   święty imię  wielbić , CO żyć. Jezus powiedzieć  swój uczeń: „pokój zostawiać , pokój  dawać .    dawać Świat,   dawać.    trwożyć serce     lękać. słyszeć,   powiedzieć: odchodzić  przyjść   .   miłować, rozradować ,  iść  ojciec,  ojciec duży   .   powiedzieć   , zanim  nastąpić,  uwierzyć,    stanąć.       mówić, nadchodzić  władca  świat.  mieć    swój  .   Świat  dowiedzieć,   miłować ojciec    czynić,   ojciec nakazać”."" ",2019-05-21
